keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
자전거문화,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자전거문화거점,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자전거용품,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자전거전용,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자제,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자제사업,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자족지설용지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자족클러스터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자직리,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자질,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자차,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자체계획,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자체사업비,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체소득,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체수익,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자체수입,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체실시,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체운용,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자체자원,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자체재원조달,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체적으,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체조성된,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체출자,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체투사및,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체흡수하,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자체흡수형,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자쳬투자및,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자취비,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자치구라서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자치구에서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자치단체와,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자치단체인,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자치단체장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자치도법상,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자치보안관제,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자치분권형,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자치사무,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자치재정,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자치정책,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자폐,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
자활근,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
자활센터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작가들,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작금,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작동,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작동하,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작목개발,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작목육성,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작물용,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작성해,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작업복,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작업선,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작업센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작업용,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작업중지시,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작용하,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작은목욕탕,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작은배려,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작은섬,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작전동,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작전역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
작전환경에서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
작황데이터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잔고장,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잔금,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잔도길,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잔디공원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잔디밭,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잔디휴게공간,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잔류농약검사등,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잔여금액,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잔존,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잘못임,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잘사니즘,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잘살,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잘살게,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잘있어,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잘하면,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠들지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠만,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠실권,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠실래미안아이파크,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠실르엘,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠실주공,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠실진주,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠실체육관,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠원나들목,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠은,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠자리,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠재,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠재가치,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠재적피해자,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠재해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잠정,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠홍공,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잠홍동,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잡곡,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
잡은,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장계관광지,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장고개길,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장곡,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장곳항,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장관기,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장교출신이기,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장기검토,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장기교통,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장기근무,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장기렌트,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장기리,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장기발전전략,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장기보유자,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장기본동,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장기수선충당금,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장기안심주택,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장기요양보험,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장기요양시설,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장기입원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장기저리,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장기저리융자,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장기표류,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장낙,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장난감대여점,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장난감은행,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장날시장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장년기,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장단점,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장등산,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장려하,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장례문,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장례문화,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장례시설,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장류기반,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장류산업,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장류특구,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장마철,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장목,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장미공원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장미산업화,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장미아파트,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장보고역사권역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장비교육,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장비대금,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장비비,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장비산업,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장사시설,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장산대교,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장산면,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장상,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장상지구,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장성동,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장성지구,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장소이므,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장수군내에서,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장수마포밥상,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장수만세,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장수상,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장수의료원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장수토마토,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장승배기역,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장시간,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장시간노동,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장신,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장신대,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장안사,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장안사거리역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장안수변,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장암,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장암산,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애아동양육지원센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애예술인,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애요소,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애우들,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애유무,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애유형별,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인가구,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인가정,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인가족,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인가족지원센터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인국민체육센터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인기업,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인들,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인문화예술센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인복지회관,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인쉼터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인에게,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인정책,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인주간보호센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인체육대회,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인체육센터,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인특수예술학교,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인평생학습도시,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인화장실,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애인활동지원사,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애인활동지원사들,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애자,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장애전문,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애친화,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장애통합,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장연,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장연면,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장옥,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장위권역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장유,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장유권,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장을,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장천습지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장출,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장충체육관,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장터등,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장편영화,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장평,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장평천,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장학사업확대,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장학증서,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장학회,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장학후원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장한평,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장항산단,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장항생태산단,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장항ic,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
장현첨단산업,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장호원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장흥군으,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장흥문학상,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
장흥형,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
잦은,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재가돌봄,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재가동,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재가요양,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재개발구역,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재개발지원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재개발ᆞ재건축,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재개장해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재개항,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재건축등,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재건축정보센터,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재건축중심,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재건축하지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재건축ai,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재검토해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재결,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재경부,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재경장학관,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재계약,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재공론화,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재공모,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재교육기간,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재구축,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재기펀드,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재기할,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재기획,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난관리시스템,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난기금,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난대비,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난대응체계,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난보상,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재난복구,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난복구비,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난상황,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재난소통,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난안전관,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난안전관리,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재난안전대응,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난안전시스템,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재난안전특별교부세,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재난예측,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난이나,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재난지원금,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재난취약지역,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난통합관제,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난피해,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재난피해보상등지원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재난회복,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재논,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재능까지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재능나눔,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재단법인,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재단별,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재단장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재도약시켜,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재도입,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재량,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재량사업비,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재량예산,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재료,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재료연구원,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재매각,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재무건전성,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재무설계,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재무수익,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재무적,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재미있고,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재발률,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재발주,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재발하지,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재방문률,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재배용,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재배품목,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재배환경,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재분류,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재분석,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재분장,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재분할,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재산정,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재산출,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재산피해,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재생에너시,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재생에너지법,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재생에너지사업,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재생에너지설비,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재생에너지자립도시,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재생위원회,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재생의료,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재생작업,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재생체계,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재생프로젝트,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재생해,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재선정,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재선충,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재설계되,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재설계하,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재설정,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재설치,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재수,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재시행,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재실시,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재심,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재야,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재예비타당성,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재용역,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재원계획,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재원과,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재원내역,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재원부담,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재원분담방안,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재원인,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재원조달방,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재원조달방안둥,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재원조성,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재원투입,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재원표,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재원학보,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재유입,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재유치,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재이용,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재인증,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재임시,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재입국,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재입주,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재적립,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재정교부금,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재정규모,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재정기여,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재정렬,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재정리,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재정매칭,1,1,1,0.0016,0.0016,2.3531,0,0,0,1,1,1
재정민주주,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재정분담,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
재정비사업,1,1,1,0.0016,0.0016,2.3531,1,1,1,0,0,0
