keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
돌봄 사각지대,17,17,16,0.025,0.0266,8.0772,13,13,12,4,4,4
센터 건립,17,17,16,0.025,0.0266,8.0772,6,6,6,11,11,10
유치 산업,17,17,16,0.025,0.0266,8.0772,9,9,9,8,8,7
긴밀한 협력,13,13,9,0.0141,0.0203,8.0489,5,5,5,8,8,4
추진단 구성,13,13,9,0.0141,0.0203,8.0489,3,3,3,10,10,6
반영 단계별,11,11,6,0.0094,0.0172,8.0287,7,7,2,4,4,4
최우선 순위,11,11,6,0.0094,0.0172,8.0287,9,9,4,2,2,2
관한 법률,14,14,11,0.0172,0.0219,8.0159,5,5,4,9,9,7
차질 없는,14,14,11,0.0172,0.0219,8.0159,9,9,6,5,5,5
경제 활력,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
고부가가치 산업,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
공연 전시,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
광역교통망 확충,17,17,17,0.0266,0.0266,8.0012,9,9,9,8,8,8
교통 접근성,17,17,17,0.0266,0.0266,8.0012,7,7,7,10,10,10
기후 위기,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
노인 장애인,17,17,17,0.0266,0.0266,8.0012,5,5,5,12,12,12
돌봄 인프라,17,17,17,0.0266,0.0266,8.0012,5,5,5,12,12,12
맞춤형 교육,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
머물고 싶은,17,17,17,0.0266,0.0266,8.0012,10,10,10,7,7,7
문화 복지,17,17,17,0.0266,0.0266,8.0012,10,10,10,7,7,7
문화 콘텐츠,17,17,17,0.0266,0.0266,8.0012,5,5,5,12,12,12
부지 선정,17,17,17,0.0266,0.0266,8.0012,7,7,7,10,10,10
사회적 약자,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
생산 가공,17,17,17,0.0266,0.0266,8.0012,6,6,6,11,11,11
생태계 완성,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
생활 안정,17,17,17,0.0266,0.0266,8.0012,6,6,6,11,11,11
수익 환원,17,17,17,0.0266,0.0266,8.0012,5,5,5,12,12,12
스마트 행정,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
의료 접근성,17,17,17,0.0266,0.0266,8.0012,7,7,7,10,10,10
이동 편의,17,17,17,0.0266,0.0266,8.0012,5,5,5,12,12,12
일자리 청년,17,17,17,0.0266,0.0266,8.0012,6,6,6,11,11,11
일자리 확충,17,17,17,0.0266,0.0266,8.0012,9,9,9,8,8,8
체감할 있는,17,17,17,0.0266,0.0266,8.0012,8,8,8,9,9,9
출산 육아,17,17,17,0.0266,0.0266,8.0012,7,7,7,10,10,10
가치 상승,15,15,13,0.0203,0.0235,8.0009,2,2,2,13,13,11
군수 직속,15,15,13,0.0203,0.0235,8.0009,6,6,5,9,9,8
기관 유치,15,15,13,0.0203,0.0235,8.0009,6,6,5,9,9,8
용역 착수,15,15,13,0.0203,0.0235,8.0009,4,4,4,11,11,9
관광 자원,16,16,15,0.0235,0.025,7.9973,8,8,7,8,8,8
글로벌 관광,16,16,15,0.0235,0.025,7.9973,3,3,3,13,13,12
대기업 유치,16,16,15,0.0235,0.025,7.9973,6,6,6,10,10,9
돌봄 부담,16,16,15,0.0235,0.025,7.9973,3,3,3,13,13,12
돌봄 시스템,16,16,15,0.0235,0.025,7.9973,9,9,8,7,7,7
동행 서비스,16,16,15,0.0235,0.025,7.9973,6,6,6,10,10,9
모델 완성,16,16,15,0.0235,0.025,7.9973,9,9,9,7,7,6
산업 고도화,16,16,15,0.0235,0.025,7.9973,5,5,5,11,11,10
스포츠 관광,16,16,15,0.0235,0.025,7.9973,5,5,5,11,11,10
야간 경관,16,16,15,0.0235,0.025,7.9973,6,6,6,10,10,9
지역경제 도모,16,16,15,0.0235,0.025,7.9973,7,7,7,9,9,8
특성 맞는,16,16,15,0.0235,0.025,7.9973,6,6,6,10,10,9
프로그램 도입,16,16,15,0.0235,0.025,7.9973,7,7,7,9,9,8
해결 위한,16,16,15,0.0235,0.025,7.9973,9,9,8,7,7,7
협력 모델,16,16,15,0.0235,0.025,7.9973,8,8,7,8,8,8
청년 일자리 창출,43,43,40,0.0626,0.0673,7.9792,13,13,13,30,30,27
공모사업 선정,13,13,10,0.0156,0.0203,7.9243,5,5,3,8,8,7
전담 부서,13,13,10,0.0156,0.0203,7.9243,3,3,3,10,10,7
글로벌 인재,16,16,16,0.025,0.025,7.9175,10,10,10,6,6,6
기본소득 시범사업,16,16,16,0.025,0.025,7.9175,5,5,5,11,11,11
노후 주거지,16,16,16,0.025,0.025,7.9175,8,8,8,8,8,8
모두 행복한,16,16,16,0.025,0.025,7.9175,10,10,10,6,6,6
문화 프로그램,16,16,16,0.025,0.025,7.9175,10,10,10,6,6,6
문화 향유,16,16,16,0.025,0.025,7.9175,8,8,8,8,8,8
보육 교육,16,16,16,0.025,0.025,7.9175,6,6,6,10,10,10
산업 경쟁력,16,16,16,0.025,0.025,7.9175,9,9,9,7,7,7
산업 교통,16,16,16,0.025,0.025,7.9175,6,6,6,10,10,10
상습 정체,16,16,16,0.025,0.025,7.9175,5,5,5,11,11,11
생활체육 인프라,16,16,16,0.025,0.025,7.9175,8,8,8,8,8,8
수익 창출,16,16,16,0.025,0.025,7.9175,4,4,4,12,12,12
앵커 기업,16,16,16,0.025,0.025,7.9175,4,4,4,12,12,12
앵커기업 유치,16,16,16,0.025,0.025,7.9175,7,7,7,9,9,9
에너지 산업,16,16,16,0.025,0.025,7.9175,9,9,9,7,7,7
위한 맞춤형,16,16,16,0.025,0.025,7.9175,7,7,7,9,9,9
유치 ai,16,16,16,0.025,0.025,7.9175,9,9,9,7,7,7
일자리 매칭,16,16,16,0.025,0.025,7.9175,7,7,7,9,9,9
접근성 획기적,16,16,16,0.025,0.025,7.9175,5,5,5,11,11,11
정착 유도,16,16,16,0.025,0.025,7.9175,5,5,5,11,11,11
정착 패키지,16,16,16,0.025,0.025,7.9175,6,6,6,10,10,10
조기 개통,16,16,16,0.025,0.025,7.9175,6,6,6,10,10,10
청년 어르신,16,16,16,0.025,0.025,7.9175,8,8,8,8,8,8
휴식 공간,16,16,16,0.025,0.025,7.9175,7,7,7,9,9,9
가치 제고,14,14,12,0.0188,0.0219,7.9109,7,7,6,7,7,6
구조 전환,14,14,12,0.0188,0.0219,7.9109,7,7,6,7,7,6
군민 직접,14,14,12,0.0188,0.0219,7.9109,6,6,4,8,8,8
받을 있는,14,14,12,0.0188,0.0219,7.9109,3,3,3,11,11,9
정주 인구,14,14,12,0.0188,0.0219,7.9109,4,4,4,10,10,8
제도 정비,14,14,12,0.0188,0.0219,7.9109,4,4,4,10,10,8
체계 정착,14,14,12,0.0188,0.0219,7.9109,7,7,5,7,7,7
특화단지 지정,14,14,12,0.0188,0.0219,7.9109,3,3,3,11,11,9
기업 맞춤형,15,15,14,0.0219,0.0235,7.9101,8,8,7,7,7,7
민원 접수,15,15,14,0.0219,0.0235,7.9101,5,5,5,10,10,9
선순환 경제,15,15,14,0.0219,0.0235,7.9101,7,7,7,8,8,7
야간 관광,15,15,14,0.0219,0.0235,7.9101,2,2,2,13,13,12
양질 청년,15,15,14,0.0219,0.0235,7.9101,5,5,4,10,10,10
어린 청소년,15,15,14,0.0219,0.0235,7.9101,8,8,7,7,7,7
유치 공공기관,15,15,14,0.0219,0.0235,7.9101,7,7,6,8,8,8
유치 양질,15,15,14,0.0219,0.0235,7.9101,6,6,5,9,9,9
청년 돌아오,15,15,14,0.0219,0.0235,7.9101,3,3,3,12,12,11
협력 체계,15,15,14,0.0219,0.0235,7.9101,9,9,8,6,6,6
민간기업 투자유치,11,11,7,0.011,0.0172,7.8584,8,8,4,3,3,3
생활soc 복합화,11,11,7,0.011,0.0172,7.8584,5,5,2,6,6,5
유치 대기업,11,11,7,0.011,0.0172,7.8584,7,7,3,4,4,4
개발 이익,15,15,15,0.0235,0.0235,7.8261,6,6,6,9,9,9
관광 경제,15,15,15,0.0235,0.0235,7.8261,5,5,5,10,10,10
관광상품 개발,15,15,15,0.0235,0.0235,7.8261,6,6,6,9,9,9
기능 갖춘,15,15,15,0.0235,0.0235,7.8261,9,9,9,6,6,6
기능 통합,15,15,15,0.0235,0.0235,7.8261,6,6,6,9,9,9
기본소득 도입,15,15,15,0.0235,0.0235,7.8261,4,4,4,11,11,11
대중교통 이용,15,15,15,0.0235,0.0235,7.8261,9,9,9,6,6,6
맞춤형 돌봄,15,15,15,0.0235,0.0235,7.8261,6,6,6,9,9,9
문화 공간,15,15,15,0.0235,0.0235,7.8261,3,3,3,12,12,12
보장 위한,15,15,15,0.0235,0.0235,7.8261,7,7,7,8,8,8
생활권 통합,15,15,15,0.0235,0.0235,7.8261,9,9,9,6,6,6
소재 부품,15,15,15,0.0235,0.0235,7.8261,6,6,6,9,9,9
유입 지역경제,15,15,15,0.0235,0.0235,7.8261,5,5,5,10,10,10
이용 가능한,15,15,15,0.0235,0.0235,7.8261,4,4,4,11,11,11
인구 소멸,15,15,15,0.0235,0.0235,7.8261,4,4,4,11,11,11
일자리 창업,15,15,15,0.0235,0.0235,7.8261,6,6,6,9,9,9
전면 재검토,15,15,15,0.0235,0.0235,7.8261,3,3,3,12,12,12
주거 상업,15,15,15,0.0235,0.0235,7.8261,9,9,9,6,6,6
주거 창업,15,15,15,0.0235,0.0235,7.8261,9,9,9,6,6,6
청년 문화,15,15,15,0.0235,0.0235,7.8261,7,7,7,8,8,8
청년 소상공인,15,15,15,0.0235,0.0235,7.8261,6,6,6,9,9,9
청년 유입,15,15,15,0.0235,0.0235,7.8261,4,4,4,11,11,11
청년 취업,15,15,15,0.0235,0.0235,7.8261,6,6,6,9,9,9
체육시설 확충,15,15,15,0.0235,0.0235,7.8261,11,11,11,4,4,4
환승 체계,15,15,15,0.0235,0.0235,7.8261,7,7,7,8,8,8
공공기관 투자,12,12,9,0.0141,0.0188,7.8229,6,6,4,6,6,5
공모사업 참여,12,12,9,0.0141,0.0188,7.8229,4,4,4,8,8,5
개발 방식,14,14,13,0.0203,0.0219,7.8147,5,5,5,9,9,8
경제 생태계,14,14,13,0.0203,0.0219,7.8147,6,6,6,8,8,7
경제자유구역 지정,14,14,13,0.0203,0.0219,7.8147,6,6,6,8,8,7
광역 교통,14,14,13,0.0203,0.0219,7.8147,6,6,6,8,8,7
대응 위한,14,14,13,0.0203,0.0219,7.8147,7,7,6,7,7,7
대학 연구기관,14,14,13,0.0203,0.0219,7.8147,2,2,2,12,12,11
부지 확정,14,14,13,0.0203,0.0219,7.8147,4,4,4,10,10,9
소상공인 전통시장,14,14,13,0.0203,0.0219,7.8147,2,2,2,12,12,11
수익 재투자,14,14,13,0.0203,0.0219,7.8147,4,4,4,10,10,9
신산업 육성,14,14,13,0.0203,0.0219,7.8147,6,6,6,8,8,7
정주 환경,14,14,13,0.0203,0.0219,7.8147,8,8,7,6,6,6
주거 교육,14,14,13,0.0203,0.0219,7.8147,7,7,6,7,7,7
주거 안정,14,14,13,0.0203,0.0219,7.8147,7,7,6,7,7,7
청년 중장년,14,14,13,0.0203,0.0219,7.8147,6,6,6,8,8,7
체감 높은,14,14,13,0.0203,0.0219,7.8147,5,5,5,9,9,8
콘텐츠 산업,14,14,13,0.0203,0.0219,7.8147,8,8,7,6,6,6
확충 스마트,14,14,13,0.0203,0.0219,7.8147,4,4,4,10,10,9
ai 반도체,14,14,13,0.0203,0.0219,7.8147,7,7,7,7,7,6
기업 협력,13,13,11,0.0172,0.0203,7.8117,3,3,2,10,10,9
민간기업 투자,13,13,11,0.0172,0.0203,7.8117,7,7,5,6,6,6
성과 창출,13,13,11,0.0172,0.0203,7.8117,5,5,4,8,8,7
시설 착공,13,13,11,0.0172,0.0203,7.8117,8,8,6,5,5,5
지역소멸 대응,13,13,11,0.0172,0.0203,7.8117,4,4,3,9,9,8
직접 투자,13,13,11,0.0172,0.0203,7.8117,6,6,4,7,7,7
단계별 부담,10,10,6,0.0094,0.0156,7.7476,5,5,3,5,5,3
달성 위한,10,10,6,0.0094,0.0156,7.7476,7,7,3,3,3,3
용역 공사,10,10,6,0.0094,0.0156,7.7476,4,4,3,6,6,3
우선순위 결정,8,8,3,0.0047,0.0125,7.7475,2,2,1,6,6,2
지속 민간,8,8,3,0.0047,0.0125,7.7475,5,5,1,3,3,2
가족 돌봄,14,14,14,0.0219,0.0219,7.726,5,5,5,9,9,9
개발 민간,14,14,14,0.0219,0.0219,7.726,5,5,5,9,9,9
고독사 예방,14,14,14,0.0219,0.0219,7.726,8,8,8,6,6,6
관광객 시대,14,14,14,0.0219,0.0219,7.726,5,5,5,9,9,9
교육 창업,14,14,14,0.0219,0.0219,7.726,6,6,6,8,8,8
교통 안전,14,14,14,0.0219,0.0219,7.726,7,7,7,7,7,7
교통 환경,14,14,14,0.0219,0.0219,7.726,3,3,3,11,11,11
떠나지 않고,14,14,14,0.0219,0.0219,7.726,4,4,4,10,10,10
문화 여가,14,14,14,0.0219,0.0219,7.726,6,6,6,8,8,8
민원 처리,14,14,14,0.0219,0.0219,7.726,8,8,8,6,6,6
반영 건의,14,14,14,0.0219,0.0219,7.726,10,10,10,4,4,4
복지 서비스,14,14,14,0.0219,0.0219,7.726,3,3,3,11,11,11
생태계 청년,14,14,14,0.0219,0.0219,7.726,8,8,8,6,6,6
선순환 체계,14,14,14,0.0219,0.0219,7.726,3,3,3,11,11,11
수익 군민,14,14,14,0.0219,0.0219,7.726,6,6,6,8,8,8
스마트 경로당,14,14,14,0.0219,0.0219,7.726,11,11,11,3,3,3
스마트 교통,14,14,14,0.0219,0.0219,7.726,6,6,6,8,8,8
신성장 동력,14,14,14,0.0219,0.0219,7.726,7,7,7,7,7,7
온라인 판매,14,14,14,0.0219,0.0219,7.726,0,0,0,13,13,13
우선 채용,14,14,14,0.0219,0.0219,7.726,6,6,6,8,8,8
원스톱 서비스,14,14,14,0.0219,0.0219,7.726,9,9,9,5,5,5
의료 공백,14,14,14,0.0219,0.0219,7.726,8,8,8,6,6,6
전환 청년,14,14,14,0.0219,0.0219,7.726,4,4,4,10,10,10
정체 해소,14,14,14,0.0219,0.0219,7.726,5,5,5,9,9,9
조직 개편,14,14,14,0.0219,0.0219,7.726,8,8,8,6,6,6
주차난 해소,14,14,14,0.0219,0.0219,7.726,4,4,4,10,10,10
창업 주거,14,14,14,0.0219,0.0219,7.726,5,5,5,9,9,9
청년 여성,14,14,14,0.0219,0.0219,7.726,7,7,7,7,7,7
청년 인재,14,14,14,0.0219,0.0219,7.726,5,5,5,9,9,9
통합 관리,14,14,14,0.0219,0.0219,7.726,7,7,7,7,7,7
활력 있는,14,14,14,0.0219,0.0219,7.726,6,6,6,8,8,8
활력 회복,14,14,14,0.0219,0.0219,7.726,8,8,8,6,6,6
효율성 제고,14,14,14,0.0219,0.0219,7.726,5,5,5,9,9,9
연면적 규모,11,11,8,0.0125,0.0172,7.71,6,6,5,5,5,3
지방 소멸,11,11,8,0.0125,0.0172,7.71,3,3,3,8,8,5
특별법 따른,11,11,8,0.0125,0.0172,7.71,7,7,4,4,4,4
경제 구조,13,13,12,0.0188,0.0203,7.7093,7,7,7,6,6,5
공공 돌봄,13,13,12,0.0188,0.0203,7.7093,4,4,4,9,9,8
공모 유치,13,13,12,0.0188,0.0203,7.7093,3,3,3,10,10,9
공모사업 민간투자,13,13,12,0.0188,0.0203,7.7093,3,3,3,10,10,9
군민 누구나,13,13,12,0.0188,0.0203,7.7093,7,7,7,6,6,5
기반시설 확충,13,13,12,0.0188,0.0203,7.7093,6,6,5,7,7,7
누구 소외되지,13,13,12,0.0188,0.0203,7.7093,10,10,9,3,3,3
대응 체계,13,13,12,0.0188,0.0203,7.7093,7,7,6,6,6,6
로봇 드론,13,13,12,0.0188,0.0203,7.7093,4,4,4,9,9,8
만족 향상,13,13,12,0.0188,0.0203,7.7093,2,2,2,11,11,10
복지 안전망,13,13,12,0.0188,0.0203,7.7093,7,7,6,6,6,6
부지 개발,13,13,12,0.0188,0.0203,7.7093,9,9,8,4,4,4
산업 거점,13,13,12,0.0188,0.0203,7.7093,12,12,11,0,0,0
상업 문화,13,13,12,0.0188,0.0203,7.7093,8,8,8,5,5,4
실질 소득,13,13,12,0.0188,0.0203,7.7093,5,5,5,8,8,7
자전거 도로,13,13,12,0.0188,0.0203,7.7093,6,6,5,7,7,7
중앙정부 국회,13,13,12,0.0188,0.0203,7.7093,3,3,3,10,10,9
구조 만들겠습니다,12,12,10,0.0156,0.0188,7.7017,2,2,2,10,10,8
브랜드 확립,12,12,10,0.0156,0.0188,7.7017,3,3,2,9,9,8
시설 설치,12,12,10,0.0156,0.0188,7.7017,4,4,3,8,8,7
전문가 참여하,12,12,10,0.0156,0.0188,7.7017,5,5,5,7,7,5
중심도시 도약,12,12,10,0.0156,0.0188,7.7017,8,8,6,4,4,4
첨단기업 유치,12,12,10,0.0156,0.0188,7.7017,6,6,6,6,6,4
클러스터 완성,12,12,10,0.0156,0.0188,7.7017,5,5,5,7,7,5
공공 민간투자 연계하여,10,10,2,0.0031,0.0156,7.6765,5,5,1,5,5,1
민간투자 연계하여 세부추진계획,10,10,2,0.0031,0.0156,7.6765,5,5,1,5,5,1
지속 최우선,7,7,2,0.0031,0.011,7.6556,2,2,1,5,5,1
지정 완성,7,7,2,0.0031,0.011,7.6556,7,7,2,0,0,0
단계별 민간투자,9,9,5,0.0078,0.0141,7.6241,5,5,1,4,4,4
사업자 공모,9,9,5,0.0078,0.0141,7.6241,6,6,2,3,3,3
설계 용역,9,9,5,0.0078,0.0141,7.6241,3,3,3,6,6,2
직접 부담,9,9,5,0.0078,0.0141,7.6241,2,2,2,7,7,3
경영 안정,13,13,13,0.0203,0.0203,7.6156,4,4,4,9,9,9
관광 소비,13,13,13,0.0203,0.0203,7.6156,3,3,3,10,10,10
관광 지역경제,13,13,13,0.0203,0.0203,7.6156,4,4,4,9,9,9
교육 청년,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
교육 체험,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
교육청 협력,13,13,13,0.0203,0.0203,7.6156,3,3,3,10,10,10
군민 소득,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
글로벌 경쟁력,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
기업 입주,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
기회발전특구 지정,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
대폭 확충,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
모델 정착,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
문화 거점,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
문화 산업,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
문화체육관광부 공모사업,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
복지 교통,13,13,13,0.0203,0.0203,7.6156,5,5,5,8,8,8
복합 개발,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
비용 부담,13,13,13,0.0203,0.0203,7.6156,5,5,5,8,8,8
산업 관광,13,13,13,0.0203,0.0203,7.6156,5,5,5,8,8,8
산업 주거,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
생태 문화,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
생활soc 확충,13,13,13,0.0203,0.0203,7.6156,5,5,5,8,8,8
설계 착수,13,13,13,0.0203,0.0203,7.6156,4,4,4,9,9,9
아이 낳고,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
안전 인프라,13,13,13,0.0203,0.0203,7.6156,5,5,5,8,8,8
어린이집 유치원,13,13,13,0.0203,0.0203,7.6156,3,3,3,10,10,10
온라인 플랫폼,13,13,13,0.0203,0.0203,7.6156,4,4,4,9,9,9
유치 관광,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
유치 인센티브,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
유통 혁신,13,13,13,0.0203,0.0203,7.6156,4,4,4,9,9,9
이전 유치,13,13,13,0.0203,0.0203,7.6156,8,8,8,5,5,5
창출 인구,13,13,13,0.0203,0.0203,7.6156,0,0,0,12,12,12
청년 월세,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
축제 개최,13,13,13,0.0203,0.0203,7.6156,7,7,7,6,6,6
통합돌봄 체계,13,13,13,0.0203,0.0203,7.6156,10,10,10,3,3,3
판로 개척,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
품격 있는,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
협력 투자,13,13,13,0.0203,0.0203,7.6156,5,5,5,8,8,8
확충 청년,13,13,13,0.0203,0.0203,7.6156,2,2,2,11,11,11
ai 기술,13,13,13,0.0203,0.0203,7.6156,6,6,6,7,7,7
경제 성장,12,12,11,0.0172,0.0188,7.5924,3,3,3,9,9,8
공공기관 협력,12,12,11,0.0172,0.0188,7.5924,7,7,6,5,5,5
기술 활용한,12,12,11,0.0172,0.0188,7.5924,6,6,5,6,6,6
대구 경북,12,12,11,0.0172,0.0188,7.5924,4,4,4,8,8,7
맞벌 부부,12,12,11,0.0172,0.0188,7.5924,6,6,5,6,6,6
물류 허브,12,12,11,0.0172,0.0188,7.5924,7,7,6,5,5,5
민생경제 회복,12,12,11,0.0172,0.0188,7.5924,4,4,4,8,8,7
생산 유통,12,12,11,0.0172,0.0188,7.5924,6,6,6,6,6,5
시대 열겠습니다,12,12,11,0.0172,0.0188,7.5924,0,0,0,11,11,10
시스템 완성,12,12,11,0.0172,0.0188,7.5924,5,5,4,7,7,7
안전하고 편리한,12,12,11,0.0172,0.0188,7.5924,7,7,6,5,5,5
에너지 수익,12,12,11,0.0172,0.0188,7.5924,4,4,4,8,8,7
인허 패스트트랙,12,12,11,0.0172,0.0188,7.5924,0,0,0,12,12,11
추가 설치,12,12,11,0.0172,0.0188,7.5924,4,4,3,8,8,8
추진위원회 구성,12,12,11,0.0172,0.0188,7.5924,4,4,4,8,8,7
투자 기업,12,12,11,0.0172,0.0188,7.5924,5,5,5,7,7,6
패러다임 전환,12,12,11,0.0172,0.0188,7.5924,7,7,7,5,5,4
ppp 방식,12,12,11,0.0172,0.0188,7.5924,0,0,0,11,11,10
등과 연계한,10,10,7,0.011,0.0156,7.5833,6,6,3,4,4,4
펀드 운용,10,10,7,0.011,0.0156,7.5833,3,3,3,7,7,4
관광콘텐츠 개발,11,11,9,0.0141,0.0172,7.5788,3,3,3,8,8,6
등을 위한,11,11,9,0.0141,0.0172,7.5788,5,5,4,6,6,5
성과 평가,11,11,9,0.0141,0.0172,7.5788,2,2,2,9,9,7
용역 발주,11,11,9,0.0141,0.0172,7.5788,5,5,4,6,6,5
주차장 확충,11,11,9,0.0141,0.0172,7.5788,6,6,4,5,5,5
가족 단위,12,12,12,0.0188,0.0188,7.4928,3,3,3,9,9,9
건강 돌봄,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
경쟁력 있는,12,12,12,0.0188,0.0188,7.4928,7,7,7,5,5,5
고속 건설,12,12,12,0.0188,0.0188,7.4928,7,7,7,5,5,5
골목형 상점,12,12,12,0.0188,0.0188,7.4928,10,10,10,2,2,2
관광 체육,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
교육 경쟁력,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
교육 기회,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
교통 불편,12,12,12,0.0188,0.0188,7.4928,7,7,7,5,5,5
교통비 부담,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
국가정원 지정,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
군민 참여,12,12,12,0.0188,0.0188,7.4928,2,2,2,10,10,10
근본적 해결,12,12,12,0.0188,0.0188,7.4928,3,3,3,9,9,9
글로벌 문화,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
대상지 선정,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
데이터 분석,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
데이터센터 유치,12,12,12,0.0188,0.0188,7.4928,3,3,3,9,9,9
도로망 확충,12,12,12,0.0188,0.0188,7.4928,8,8,8,4,4,4
돈이 도는,12,12,12,0.0188,0.0188,7.4928,3,3,3,9,9,9
맞벌 가정,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
민간투자 방식,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
민관 합동,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
복지 돌봄,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
복지 모델,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
복지 의료,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
부품 장비,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
빈집 리모델링,12,12,12,0.0188,0.0188,7.4928,0,0,0,12,12,12
산업 물류,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
산업 인프라,12,12,12,0.0188,0.0188,7.4928,7,7,7,5,5,5
생활 불편,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
소득 안정,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
소상공인 경영,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
수당 지급,12,12,12,0.0188,0.0188,7.4928,3,3,3,9,9,9
수도권 접근성,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
수요응답형 버스,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
시스템 고도화,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
아이 청년,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
양육 부담,12,12,12,0.0188,0.0188,7.4928,7,7,7,5,5,5
역할 수행,12,12,12,0.0188,0.0188,7.4928,8,8,8,4,4,4
연간 규모,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
열린 행정,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
영농형 태양광,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
예비타당성 통과,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
유치 글로벌,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
유치 기업,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
유치 활동,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
인공지능 ai,12,12,12,0.0188,0.0188,7.4928,7,7,7,5,5,5
인프라 ai,12,12,12,0.0188,0.0188,7.4928,0,0,0,11,11,11
임대형 스마트팜,12,12,12,0.0188,0.0188,7.4928,7,7,7,5,5,5
장애인 일자리,12,12,12,0.0188,0.0188,7.4928,4,4,4,8,8,8
적기 개통,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
전통시장 소상공인,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
절차 간소화,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
정부 서울시,12,12,12,0.0188,0.0188,7.4928,3,3,3,9,9,9
정착 청년,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
조직 구성,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
종합병원 유치,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
주거 교통,12,12,12,0.0188,0.0188,7.4928,6,6,6,6,6,6
중심지 육성,12,12,12,0.0188,0.0188,7.4928,5,5,5,7,7,7
